timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1833.031,-7.287291,112.796106,0.34,20.09,20.05,5.07,0.53,284.4,-5.63,1859,1859,11.88,10.85,4,-0.11029676063054,0.778364486521948,0,-2451398.82092891,5832756.98259299,-803659.482893127,-0.110426267779101,0.774145001402463,-5.07419845724444e-08
1833.131,-7.28729,112.796106,0.39,20.39,20.23,4.89,0.53,283.87,-6.16,1859,1859,11.82,10.89,4,-0.11029676063054,0.88955941318205,0,-2451398.82636411,5832756.99552527,-803659.37319428,-0.110426268050043,0.884737144603772,-6.36839950773904e-08
1833.231,-7.28729,112.796106,0.3,20.09,19.82,4.71,0.53,283.34,-6.69,1859,1859,11.95,10.9,4,-0.11029676063054,0.88955941318205,0,-2451398.82636411,5832756.99552527,-803659.37319428,-0.110426268050043,0.884737144603772,-6.36839950773904e-08
1833.331,-7.28729,112.796106,0.23,20.44,20.71,4.68,0.54,282.82,-7.2,1859,1859,11.88,10.86,4,-0.11029676063054,0.88955941318205,0,-2451398.82636411,5832756.99552527,-803659.37319428,-0.110426268050043,0.884737144603772,-6.36839950773904e-08
1833.431,-7.28729,112.796106,0.33,20.15,20.05,4.79,0.56,282.29,-7.73,1859,1859,11.87,10.9,4,-0.11029676063054,0.88955941318205,0,-2451398.82636411,5832756.99552527,-803659.37319428,-0.110426268050043,0.884737144603772,-6.36839950773904e-08
1833.531,-7.287289,112.796106,0.33,20.21,20.11,4.92,0.57,281.74,-8.29,1859,1859,11.96,10.89,4,-0.11029676063054,1.00075433974339,0,-2451398.8317993,5832757.00845755,-803659.263495433,-0.110426268165476,0.995329287647226,-8.06137646913729e-08
1833.631,-7.287289,112.796106,0.46,20.44,20.23,4.96,0.53,281.17,-8.85,1800,1859,11.94,10.89,4,-0.11029676063054,1.00075433974339,0,-2451398.8317993,5832757.00845755,-803659.263495433,-0.110426268165476,0.995329287647226,-8.06137646913729e-08
1833.731,-7.287289,112.796106,0.48,21.58,20.41,4.95,0.5,280.59,-9.44,1800,1859,11.94,10.91,4,-0.11029676063054,1.00075433974339,0,-2451398.8317993,5832757.00845755,-803659.263495433,-0.110426268165476,0.995329287647226,-8.06137646913729e-08
1833.831,-7.287288,112.796106,0.37,19.97,20.53,4.96,0.49,280,-10.02,1800,1800,11.94,10.91,4,-0.11029676063054,1.11194926640349,0,-2451398.83723449,5832757.02138982,-803659.153796586,-0.110426268778641,1.10592143076695,-9.87826380693946e-08
1833.931,-7.287288,112.796106,0.47,20.27,20.47,5,0.52,279.41,-10.61,1800,1800,11.94,10.85,4,-0.11029676063054,1.11194926640349,0,-2451398.83723449,5832757.02138982,-803659.153796586,-0.110426268778641,1.10592143076695,-9.87826380693946e-08
