timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
2002.531,-7.287179,112.796155,0.77,0.45,0.33,5.16,0.45,13.57,0,2220,2220,11.83,10.85,0,-4.30157470889614,0.555974633201746,0,-2451404.41790638,5832756.33453052,-803647.196620821,-4.30662545178373,0.552960526897857,-1.47769121117136e-06
2002.631,-7.287179,112.796154,0.83,0.16,0.63,4.69,0.45,13.46,0,2220,2279,11.81,10.89,0,-4.4118714960224,0.555974633201746,0,-2451404.31610558,5832756.37731559,-803647.196620821,-4.41705174591171,0.552960517322627,-1.55257045908463e-06
2002.731,-7.28718,112.796154,0.77,0.45,1.1,4.3,0.46,13.37,0,2220,2279,11.97,10.89,0,-4.4118714960224,0.444779706541644,0,-2451404.31067045,5832756.36438352,-803647.306319694,-4.41705173610384,0.442368374857148,-1.54374365986948e-06
2002.831,-7.28718,112.796153,0.83,0.04,0.33,4.21,0.45,13.26,0,2220,2220,11.87,10.9,0,-4.52216828314866,0.444779706541644,0,-2451404.20886965,5832756.40716859,-803647.306319694,-4.52747802835914,0.442368364869187,-1.62185050708169e-06
2002.931,-7.28718,112.796152,0.78,0.21,0.1,4.44,0.43,13.15,0,2279,2279,11.94,10.91,0,-4.63246507027493,0.444779706541644,0,-2451404.10706885,5832756.44995366,-803647.306319694,-4.63790432197076,0.442368354680781,-1.701524856422e-06
2003.031,-7.28718,112.796151,0.81,-0.91,-0.31,4.88,0.42,13.04,0,2279,2340,12.07,10.53,0,-4.7427618589686,0.444779706541644,0,-2451404.00526804,5832756.49273874,-803647.306319694,-4.74833061729952,0.442368344400834,-1.78191506602227e-06
2003.131,-7.28718,112.796151,0.76,-30.36,-28.47,5.39,0.4,12.98,0,2220,2340,11.82,10.83,0,-4.7427618589686,0.444779706541644,0,-2451404.00526804,5832756.49273874,-803647.306319694,-4.74833061729952,0.442368344400834,-1.78191506602227e-06
2003.231,-7.28718,112.79615,0.82,-37.02,-38.92,5.96,0.36,13.03,0,2279,2279,11.88,10.83,0,-4.85305864609486,0.444779706541644,0,-2451403.90346723,5832756.53552381,-803647.306319694,-4.85875690989704,0.442368333753927,-1.86517494456945e-06
2003.331,-7.28718,112.796149,0.78,-38.51,-40.17,6.31,0.3,13.19,0,2279,2279,11.97,10.85,0,-4.96335543322113,0.444779706541644,0,-2451403.80166643,5832756.57830887,-803647.306319694,-4.96918320184131,0.442368322757421,-1.95116871156559e-06
2003.431,-7.28718,112.796149,0.85,-38.87,-39.46,6.21,0.27,13.43,0,2220,2340,11.97,10.9,0,-4.96335543322113,0.444779706541644,0,-2451403.80166643,5832756.57830887,-803647.306319694,-4.96918320184131,0.442368322757421,-1.95116871156559e-06
2003.531,-7.28718,112.796148,0.73,-40.18,-37.91,5.66,0.29,13.77,0,2279,2340,11.81,10.89,0,-5.07365222034739,0.444779706541644,0,-2451403.69986562,5832756.62109394,-803647.306319694,-5.07960949593202,0.44236831164649,-2.03805730455281e-06
2003.631,-7.287181,112.796147,0.89,-40.06,-40.47,4.92,0.3,14.21,0,2279,2279,11.94,10.91,0,-5.18394900747365,0.333584779881543,0,-2451403.59262969,5832756.65094693,-803647.416018567,-5.19003577712278,0.331776157825164,-2.11986994112789e-06
2003.731,-7.28718,112.796147,0.77,-40.06,-39.4,4.42,0.3,14.72,0,2279,2279,11.82,10.89,0,-5.18394900747365,0.444779706541644,0,-2451403.59806481,5832756.66387901,-803647.306319694,-5.19003578844247,0.44236830036352,-2.12629124936997e-06
